,sleepdisable,i,itr,dvfs,rate,policy,nmappers,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,pollCnt,c1Cnt,c1eCnt,c3Cnt,c6Cnt,rxPackets,rxBytes,txPackets,txBytes,erxPackets,erxBytes,etxPackets,etxBytes,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,MappernumRecordsInPerSecond_avg,MappernumRecordsInPerSecond_std,MappernumRecordsOutPerSecond_avg,MappernumRecordsOutPerSecond_std,MapperbusyTimeMsPerSecond_avg,MapperbusyTimeMsPerSecond_std,MapperbackPressuredTimeMsPerSecond_avg,MapperbackPressuredTimeMsPerSecond_std,MapperbusyTime_%,MapperbackPressuredTime_%
20,0,0,1,1,1100,ondemand,16,63.7,1.63,11.32,0.16,825,656821,98962,94227,703813,8677852,12298715935,8830469,12309941769,10282,675799,40067,40067,68.74652777777779,0.011221177252503956,0.0,0.0,107.66319444444444,6.91706134746433,0.0,0.0,10.766319444444445,0.0,0.0,0.0,1099.936111111111,0.1588199150991173,0.0,0.0,0.0,0.0,0.0,0.0,68.74583333333334,0.011053030959799513,68.74560185185186,0.0108352887876307,207.70486111111114,6.410777481687273,0.0,0.0,20.77048611111111,0.0
21,1,0,1,1,1100,ondemand,16,110.24,1.23,11.94,0.11,7031232,0,0,0,0,8622103,12215065383,8822729,12229316522,13046,865842,69770,69770,68.74577546296297,0.013670134570404488,0.0,0.0,111.88541666666666,5.835085004732142,0.0,0.0,11.188541666666666,0.0,0.0,0.0,1099.8935185185182,0.1690696117215628,0.0,0.0,0.0,0.0,0.0,0.0,68.74450231481481,0.014137402838319981,68.74421296296296,0.014142291235605625,194.18402777777777,4.024958189479337,0.0,0.0,19.41840277777778,0.0
22,0,0,1,1,1200,ondemand,16,69.16,1.17,11.94,0.14,917,628356,119864,119190,923879,9432456,13369885906,9592876,13381188860,9299,611967,42693,42693,74.99837962962962,0.012442117701426256,0.0,0.0,140.62847222222223,9.031337952035521,0.0,0.0,14.062847222222222,0.0,0.0,0.0,1199.905555555555,0.109290642071729,0.0,0.0,0.0,0.0,0.0,0.0,74.99380787037038,0.009420268951967537,74.99363425925927,0.009341916870640413,226.65972222222223,4.239337741984691,0.0,0.0,22.665972222222223,0.0
23,1,0,1,1,1200,ondemand,16,112.2,1.4,12.32,0.11,7015203,0,0,0,0,9458366,13417835272,9684126,13433151799,15457,1024955,81394,81394,75.00306712962964,0.03379383780041413,0.0,0.0,128.55555555555554,6.42548161860858,0.0,0.0,12.855555555555554,0.0,0.0,0.0,1199.888888888889,0.5728421668733396,0.0,0.0,0.0,0.0,0.0,0.0,74.99849537037036,0.04294896316766619,74.99826388888889,0.0434640157250253,203.70833333333331,5.08132826955481,0.0,0.0,20.37083333333333,0.0
24,0,0,1,1,1300,ondemand,16,74.32,0.96,12.57,0.11,1072,658753,215336,186835,1170441,10189415,14434963165,10361133,14447289686,8598,570620,44766,44766,80.73975694444445,0.28312462057050525,0.0,0.0,122.88888888888889,6.876203375269034,0.0,0.0,12.288888888888888,0.0,0.0,0.0,1291.7342592592593,4.566810190439342,0.0,0.0,0.0,0.0,0.0,0.0,80.73894675925926,0.2824406249649817,80.73883101851852,0.2825535582399048,249.15277777777777,4.8502610613517145,0.0,0.0,24.915277777777778,0.0
25,1,0,1,1,1300,ondemand,16,116.45,1.05,12.4,0.07,6806752,0,0,0,0,10116727,14334582470,10335247,14349308375,12777,835682,41671,41671,80.9695601851852,0.23155828369321746,0.0,0.0,125.76041666666666,6.719242672023969,0.0,0.0,12.576041666666669,0.0,0.0,0.0,1295.5245098039215,3.7145101351351504,0.0,0.0,0.0,0.0,0.0,0.0,80.96712962962962,0.23085336342734492,80.96718750000001,0.23066691834847114,225.44444444444443,4.416171280596842,0.0,0.0,22.544444444444444,0.0
26,0,0,1,1,1400,ondemand,16,74.95,1.17,12.62,0.11,983,772611,122864,125796,958785,10700033,15154210658,10882742,15167259231,9322,615375,44097,44097,85.20567129629629,0.2642506013629109,0.0,0.0,137.45486111111111,7.632542327173121,0.0,0.0,13.745486111111111,0.0,0.0,0.0,1364.0416666666667,3.62671096276052,0.0,0.0,0.0,0.0,0.0,0.0,85.20555555555556,0.26275948091806955,85.20549768518518,0.2631194721707328,260.5833333333333,6.7099351419096385,0.0,0.0,26.058333333333334,0.0
27,1,0,1,1,1400,ondemand,16,119.28,1.39,13.06,0.17,6590838,0,0,0,0,10822723,15358466787,11074574,15375652895,12756,838620,46240,46240,87.01307870370371,0.4771674851930394,0.0,0.0,135.40625,8.467789663032072,0.0,0.0,13.540624999999999,0.0,0.0,0.0,1392.3157407407407,7.591917144752322,0.0,0.0,0.0,0.0,0.0,0.0,87.01059027777778,0.4738117479281681,87.01087962962963,0.47404103287618915,256.40277777777777,8.014866217291662,0.0,0.0,25.640277777777776,0.0
28,0,0,1,1,1500,ondemand,16,76.29,1.2,12.87,0.13,1190,819219,232558,194131,1183917,11154036,15807526924,11360510,15822099176,10248,691422,77919,77919,88.03709490740741,0.24868000243729035,0.0,0.0,135.93055555555554,6.020662538037197,0.0,0.0,13.593055555555557,0.0,0.0,0.0,1409.3388888888887,4.828068652533835,0.0,0.0,0.0,0.0,0.0,0.0,88.03929398148149,0.2497939071415182,88.03865740740741,0.24991224745030433,261.8020833333333,6.260175594339295,0.0,0.0,26.180208333333333,0.0
29,1,0,1,1,1500,ondemand,16,118.21,0.95,12.7,0.17,6760999,0,0,0,0,10972320,15558559740,11202864,15573996436,12226,809583,65505,65505,86.64953703703704,0.2815391949337058,0.0,0.0,130.53125,7.705560911203882,0.0,0.0,13.053125,0.0,0.0,0.0,1385.8648148148147,4.4000311758466415,0.0,0.0,0.0,0.0,0.0,0.0,86.64837962962963,0.28073864487424754,86.64861111111111,0.2808261631432366,238.13888888888886,7.913369854863966,0.0,0.0,23.81388888888889,0.0
