,i,itr,dvfs,rate,policy,nwindows,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,WindownumRecordsInPerSecond_avg,WindownumRecordsInPerSecond_std,WindownumRecordsOutPerSecond_avg,WindownumRecordsOutPerSecond_std,WindowbusyTimeMsPerSecond_avg,WindowbusyTimeMsPerSecond_std,WindowbackPressuredTimeMsPerSecond_avg,WindowbackPressuredTimeMsPerSecond_std,WindowbusyTime_%,WindowbackPressuredTime_%,Windowlength
0,0,1,1.0,100000,ondemand,16,31.8,1.21,9.36,0.18,6088.283738425926,41.175674478917195,0.0,0.0,2.3333333333333335,0.6999972808080868,0.0,0.0,0.23333333333333328,0.0,0.0,0.0,99992.10686274507,45.02427125365046,0.0,0.0,0.0,0.0,0.0,0.0,6249.663963779956,190.159590024032,6087.601504629631,42.76878418705682,58.576388888888886,6.2764671803600045,0.0,0.0,5.857638888888888,0.0,20
1,0,1,1.0,200000,ondemand,16,43.82,1.0,10.86,0.16,12174.764699074074,49.161262318246074,0.0,0.0,3.357638888888889,0.9394279279042723,0.0,0.0,0.33576388888888886,0.0,0.0,0.0,199963.72549019608,18.429489474101587,0.0,0.0,0.0,0.0,0.0,0.0,12499.80775462963,274.3253328994468,12174.764699074074,49.161262318246074,115.7516339869281,7.898394184451888,0.0,0.0,11.57516339869281,0.0,20
2,0,1,1.0,300000,ondemand,16,55.54,1.51,12.41,0.24,18263.116203703703,61.257733889817075,0.0,0.0,4.53125,0.8557018478338019,0.0,0.0,0.453125,0.0,0.0,0.0,300024.3686274509,212.603042366756,0.0,0.0,0.0,0.0,0.0,0.0,18754.057696759257,379.0599740559171,18263.116203703703,61.257733889817075,174.42238562091504,10.8179895593092,0.0,0.0,17.442238562091504,0.0,20
3,0,1,1.0,400000,ondemand,16,62.45,1.22,13.35,0.16,22760.583506944444,211.57418183401333,0.0,0.0,12.375,1.943808918025581,0.0,0.0,1.2374999999999998,0.0,0.0,0.0,374225.73039215687,3157.7023820445493,0.0,0.0,0.0588235294117647,0.2352941176470588,0.0,0.0058823529411764,23389.29207175926,469.5756855856097,22754.33900462963,214.23613912076263,217.87275326797385,13.162422691779216,0.0,0.0,21.787275326797385,0.0,20
4,0,2,1.2,100000,userspace,16,28.17,1.52,9.34,0.25,6090.282696759259,33.46397681784665,0.0,0.0,4.284722222222222,0.654578556644629,0.0,0.0,0.4284722222222222,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6251.09477124183,182.48635866622902,6090.488208061002,33.43900601379447,95.16053921568627,10.870510612615783,0.0,0.0,9.516053921568627,0.0,20
5,0,2,1.4,100000,userspace,16,29.02,1.07,9.33,0.18,6099.856018518519,34.24347297859758,0.0,0.0,2.2118055555555554,0.6224171050735355,0.0,0.0,0.22118055555555555,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.739389297385,183.41843603217245,6100.1036186002175,34.002943652789625,84.20976307189542,9.83211751694709,0.0,0.0,8.420976307189543,0.0,20
6,0,2,1.6,100000,userspace,16,29.66,1.3,9.35,0.21,6094.277488425925,36.468618036812025,0.0,0.0,2.3055555555555554,0.5760528766461941,0.0,0.0,0.2305555555555555,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.06256127451,181.8137132632447,6094.606702750545,36.10481825840931,73.09742647058823,8.767240243540254,0.0,0.0,7.309742647058823,0.0,20
7,0,2,1.8,100000,userspace,16,30.65,1.05,9.39,0.17,6097.3765625,35.084867635478275,0.0,0.0,2.638888888888889,0.9661116448342413,0.0,0.0,0.2638888888888889,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.064736519607,183.7162080230407,6097.7251191448795,34.69524768602518,67.53186274509804,7.933691054177311,0.0,0.0,6.753186274509804,0.0,20
8,0,2,2.0,100000,userspace,16,31.1,0.96,9.31,0.13,6096.078935185185,36.07002615669669,0.0,0.0,2.9097222222222223,0.6716741217590622,0.0,0.0,0.2909722222222222,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.058891612201,183.25490364433415,6096.395938861656,35.7639123318954,59.026552287581694,6.745777795642326,0.0,0.0,5.90265522875817,0.0,20
9,0,2,2.2,100000,userspace,16,31.09,0.98,9.29,0.14,6091.505381944444,36.23512969423621,0.0,0.0,2.423611111111111,0.5329123173344124,0.0,0.0,0.24236111111111108,0.0,0.0,0.0,99970.96470588236,32.18249376061702,0.0,0.0,0.0,0.0,0.0,0.0,6248.027062908497,183.062898867754,6091.843729575163,35.839785013744844,54.72242647058823,6.071018702083702,0.0,0.0,5.472242647058824,0.0,20
10,0,2,2.4,100000,userspace,16,31.07,1.02,9.19,0.13,6075.183738425926,45.2844943682485,0.0,0.0,4.642361111111111,0.6791470335139472,0.0,0.0,0.46423611111111107,0.0,0.0,0.0,99979.31862745096,90.12416269812368,0.0,0.0,0.0,0.0,0.0,0.0,6247.282349537037,180.74479327420244,6070.1897569444445,48.14801028872131,49.865400326797385,6.021332865738916,0.0,0.0,4.986540032679739,0.0,20
11,0,2,2.6,100000,userspace,16,33.8,0.88,9.34,0.12,6094.679340277778,36.3131917800748,0.0,0.0,2.375,0.7199605545617821,0.0,0.0,0.2375,0.0,0.0,0.0,99985.2274509804,13.393656362524569,0.0,0.0,0.0,0.0,0.0,0.0,6250.091550925927,181.92774735725237,6094.679340277778,36.3131917800748,46.14930555555556,5.455682966572152,0.0,0.0,4.6149305555555555,0.0,20
12,0,100,1.2,100000,userspace,16,28.01,0.92,9.47,0.16,6078.0602430555555,33.85114921596066,0.0,0.0,4.381944444444445,0.7634350358146096,0.0,0.0,0.43819444444444444,0.0,0.0,0.0,100001.54607843138,80.52647527313594,0.0,0.0,0.0,0.0,0.0,0.0,6250.862275326797,183.30601761094806,6078.227947984749,33.27588123069396,99.11499183006536,10.484392002876474,0.0,0.0,9.911499183006535,0.0,20
13,0,100,1.4,100000,userspace,16,28.95,1.1,9.41,0.19,6090.401331018518,34.692034062603305,0.0,0.0,4.597222222222222,0.7364281366541172,0.0,0.0,0.45972222222222225,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.509889025054,188.00168478686157,6090.813500816993,34.15359924354622,84.90992647058823,9.511864836073556,0.0,0.0,8.490992647058825,0.0,20
14,0,100,1.6,100000,userspace,16,29.31,1.3,9.26,0.21,6099.135127314815,33.29240296354915,0.0,0.0,4.652777777777778,0.6020395504529426,0.0,0.0,0.4652777777777778,0.0,0.0,0.0,99950.568627451,32.511470013363464,0.0,0.0,0.0,0.0,0.0,0.0,6247.832720588235,187.86674946879538,6093.284065223312,39.747739714657236,72.69812091503267,7.851631189606483,0.0,0.0,7.269812091503268,0.0,20
15,0,100,1.8,100000,userspace,16,30.26,1.02,9.36,0.15,6097.99357638889,35.40933893378732,0.0,0.0,2.1215277777777777,0.6019552678877033,0.0,0.0,0.21215277777777775,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.037442129629,185.472217027618,6097.99357638889,35.40933893378732,65.66605392156862,7.335805195282048,0.0,0.0,6.566605392156863,0.0,20
16,0,100,2.0,100000,userspace,16,30.9,0.82,9.43,0.14,6065.12818287037,52.04615762898894,0.0,0.0,5.173611111111112,1.1155174540632422,0.0,0.0,0.5173611111111112,0.0,0.0,0.0,99944.93823529412,109.78156606285172,0.0,0.0,0.0,0.0,0.0,0.0,6249.677372685185,184.44245825443608,6066.742361111111,55.54447239055965,59.48406862745098,7.1592022330091005,0.0,0.0,5.948406862745098,0.0,20
17,0,100,2.2,100000,userspace,16,31.97,1.1,9.41,0.18,6096.468807870371,33.37898878253984,0.0,0.0,5.635416666666666,0.8784008517549368,0.0,0.0,0.5635416666666666,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,181.57643051561377,6096.468807870371,33.37898878253984,54.40604575163398,5.842315421874604,0.0,0.0,5.440604575163398,0.0,20
