,sleepdisable,i,itr,dvfs,rate,policy,nmappers,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,pollCnt,c1Cnt,c1eCnt,c3Cnt,c6Cnt,rxPackets,rxBytes,txPackets,txBytes,erxPackets,erxBytes,etxPackets,etxBytes,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,MappernumRecordsInPerSecond_avg,MappernumRecordsInPerSecond_std,MappernumRecordsOutPerSecond_avg,MappernumRecordsOutPerSecond_std,MapperbusyTimeMsPerSecond_avg,MapperbusyTimeMsPerSecond_std,MapperbackPressuredTimeMsPerSecond_avg,MapperbackPressuredTimeMsPerSecond_std,MapperbusyTime_%,MapperbackPressuredTime_%
0,0,0,1,1.0,100000,ondemand,32,51.38,2.24,11.8,0.32,480,114051,27656,0,311883,14167446,20781481315,6190553,8451098295,18362,1188683,38037,38037,100000.0,0.0,0.0,0.0,64.91666666666667,4.131672362083638,0.0,0.0,6.491666666666667,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.7258986928104575,1.057064214064602,0.0,0.07258986928104572,50000.0,0.0,50000.0,0.0,185.91319444444443,12.96515962608385,0.0,0.0,18.591319444444444,0.0
1,0,0,1,1.0,200000,ondemand,32,79.53,1.47,14.26,0.35,485,196063,67166,0,482819,28156293,41241422544,12270797,16705110034,17772,1141756,20323,20323,199997.2380787037,100.06367249572419,0.0,0.0,148.53125,3.6687742288378002,0.0,0.0,14.853125,0.0,0.0,0.0,199986.10561002177,26.741582970365762,0.0,0.0,1.545138888888889,1.7968940849762962,0.0,0.15451388888888887,99997.68721064815,19.463142864402748,99997.7402488426,19.44079985112182,334.1284722222222,19.641637528878764,0.0,0.0,33.412847222222226,0.0
2,0,0,1,1.0,300000,ondemand,32,106.84,2.77,15.88,0.21,701,150226,53484,0,369337,42963685,63151236948,18486786,25376258673,15485,1003429,35617,35617,300083.85370370373,126.4430583209593,0.0,0.0,236.99652777777777,7.514840791030891,0.0,0.0,23.69965277777778,0.0,0.0,0.0,300010.55665509263,91.69947010266169,0.0,0.0,14.345179738562091,7.399768051088385,0.0,1.434517973856209,150003.4692997685,19.337965636659014,150003.45399305556,19.344640265688234,573.5503472222222,18.25755301150268,0.0,0.0,57.35503472222222,0.0
3,0,0,1,1.0,400000,ondemand,32,129.48,2.09,17.92,0.18,199,38846,47072,0,254988,56163678,82905800819,23836837,33246764886,15830,1015516,11786,11786,399079.48692129634,1252.1741257964272,0.0,0.0,270.14583333333337,6.46928488116306,0.0,0.0,27.014583333333334,0.0,0.0,0.0,398981.2194478486,1308.466625525016,0.0,0.0,20.36111111111111,30.966514741348192,0.0,2.0361111111111114,199534.60619212966,625.4719284211207,199534.62488425925,625.4934469514019,701.3541666666666,34.254450335441305,1.215277777777778,5.010718642243685,70.13541666666666,0.12152777777777772
4,0,0,1,1.0,500000,ondemand,32,129.53,0.79,18.37,0.1,141,36521,17071,0,97139,54679308,80549239144,23422754,32304686486,17279,1109708,20270,20270,382500.01232638885,574.7634061182735,0.0,0.0,234.8263888888889,11.80816687333447,0.0,0.0,23.48263888888889,0.0,0.0,0.0,382525.9903220316,719.3657925744066,0.0,0.0,132.7732843137255,16.697190739855547,0.0,13.277328431372549,191257.580931713,320.0091901582514,191257.62699652778,319.9227294484865,784.1944444444443,40.75389360422757,0.0,0.0,78.41944444444444,0.0
5,0,0,2,1.2,100000,userspace,32,48.23,1.37,12.34,0.24,98,8376,15486,0,233830,15100264,21019935704,6796411,8569070617,16732,1070889,11341,11341,100028.8359375,64.74107992718199,0.0,0.0,70.09722222222223,5.649587004979802,0.0,0.0,7.009722222222223,0.0,0.0,0.0,99983.1841435185,38.96189893912016,0.0,0.0,95.32618464052288,5.4611396883515155,0.0,9.532618464052288,50001.94456018518,21.992125996131694,50001.90853587963,21.978065351726066,348.796875,13.179537644064972,0.0,0.0,34.8796875,0.0
6,0,0,2,1.4,100000,userspace,32,51.41,1.31,12.85,0.22,1382,95105,17609,0,260477,14624684,20918687913,6782317,8525891579,18789,1210432,17409,17409,100000.03686342592,0.05729380489897604,0.0,0.0,90.49305555555556,5.89100128168283,0.0,0.0,9.049305555555556,0.0,0.0,0.0,99999.74762731482,0.7423859787310167,0.0,0.0,61.27777777777778,6.385255846805043,0.0,6.127777777777778,50000.83098958334,1.288889204520481,50000.84039351852,1.2928703053327844,426.69618055555554,13.729814679104077,0.0,0.0,42.66961805555555,0.0
7,0,0,2,1.6,100000,userspace,32,49.41,1.82,12.21,0.3,1528,106309,33997,0,391007,14552783,20953981183,6784747,8547389578,15898,1019745,14510,14510,100000.0,0.0,0.0,0.0,70.09375,5.4000909036411375,0.0,0.0,7.009375,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,72.26388888888889,20.35325978969718,0.0,7.226388888888889,50000.0,0.0,50000.0,0.0,260.046875,34.75922743116167,0.027777777777777773,0.10868120335595415,26.004687500000003,0.002777777777777772
8,0,0,2,1.8,100000,userspace,32,50.08,1.78,12.05,0.26,1016,36439,37038,0,463889,14448892,20711924240,6730067,8444958176,18354,1174688,11440,11440,100000.153125,87.87804036077821,0.0,0.0,61.951388888888886,5.5184375962496865,0.0,0.0,6.195138888888889,0.0,0.0,0.0,99993.22466979848,14.66227743377363,0.0,0.0,0.006944444444444437,0.0286326779556782,0.0,0.0006944444444444375,49996.15963541667,7.863735359410706,49996.146498842594,7.891872300541596,193.74479166666666,4.477035967385696,0.0,0.0,19.374479166666667,0.0
9,0,0,2,2.0,100000,userspace,32,50.06,1.83,11.69,0.24,1994,93592,47213,0,523056,14575037,20953862849,6784930,8548840438,15767,1011795,13204,13204,99927.7954861111,124.75117720298094,0.0,0.0,70.57986111111111,4.2489594213515485,0.0,0.0,7.057986111111111,0.0,0.0,0.0,99979.74820601853,19.579322717234945,0.0,0.0,4.434027777777778,2.2524870711780878,0.0,0.4434027777777778,50001.39956597223,14.07533034143805,50001.396006944444,14.024207280643473,173.88368055555554,3.916078426058091,0.0,0.0,17.388368055555553,0.0
